1.68091 -51.5559 -51.5559 2 1 0
1.68092 -51.5202 -51.5202 2 1 0
1.68093 -51.4847 -51.4847 2 1 0
1.68094 -51.4493 -51.4493 2 1 0
1.68095 -51.4139 -51.4139 2 1 0
1.68096 -51.3786 -51.3786 2 1 0
1.68097 -51.3425 -51.3425 2 1 0
1.68098 -51.3067 -51.3067 2 1 0
1.68099 -51.271 -51.271 2 1 0
1.681 -51.2355 -51.2355 2 1 0
1.68101 -51.2 -51.2 2 1 0
1.68102 -51.1646 -51.1646 2 1 0
1.68103 -51.1293 -51.1293 2 1 0
1.68104 -51.0941 -51.0941 2 1 0
1.68105 -51.0591 -51.0591 2 1 0
1.68106 -51.0241 -51.0241 2 1 0
1.68106 -50.9892 -50.9892 2 1 0
1.68107 -50.9544 -50.9544 2 1 0
1.68108 -50.9197 -50.9197 2 1 0
1.68108 -50.8852 -50.8852 2 1 0
1.68109 -50.8507 -50.8507 2 1 0
1.68109 -50.8163 -50.8163 2 1 0
1.6811 -50.7819 -50.7819 2 1 0
1.6811 -50.7477 -50.7477 2 1 0
1.6811 -50.7136 -50.7136 2 1 0
1.6811 -50.6796 -50.6796 2 1 0
1.68111 -50.6456 -50.6456 2 1 0
1.68111 -50.6232 -50.6232 2 1 0
1.68111 -50.5894 -50.5894 2 1 0
1.6811 -50.5557 -50.5557 2 1 0
1.6811 -50.5221 -50.5221 2 1 0
1.6811 -50.4885 -50.4885 2 1 0
1.68109 -50.4551 -50.4551 2 1 0
1.68109 -50.4217 -50.4217 2 1 0
1.68108 -50.3885 -50.3885 2 1 0
1.68108 -50.3553 -50.3553 2 1 0
1.68107 -50.3222 -50.3222 2 1 0
1.68106 -50.2892 -50.2892 2 1 0
